product_id,category,brand,Region,City,Store_Preference,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB000200,Accessories,Uniqlo,North,Kanpur,Outlet,Spring,XS,Brown,2682.05,34.7,1751.38,2025-12-05,33,3.7,False,
FB000201,Tops,H&M,South,Hyderabad,Boutique,Summer,L,Blue,2967.33,6.8,2765.55,2025-10-28,167,3.8,False,
FB000202,Outerwear,FabIndia,Central,Indore,Flagship,Spring,XL,Grey,2752.19,35.2,1783.42,2025-07-09,334,2.3,True,Damaged
FB000203,Accessories,Allen Solly,West,Surat,Boutique,Spring,XL,Grey,2718.35,3.3,2628.64,2025-07-04,188,3.0,True,
FB000204,Tops,Puma,North,Jaipur,Boutique,Winter,XS,Grey,1445.14,13.7,1247.16,2025-06-12,143,4.8,True,
FB000205,Bottoms,H&M,North,Kanpur,Outlet,Winter,XL,Red,2372.09,39.0,1446.97,2025-11-14,323,3.1,True,Size Issue
FB000206,Tops,Adidas,North,Lucknow,Boutique,Summer,S,Brown,1933.39,26.9,1413.31,2025-02-23,258,5.0,True,Damaged
FB000207,Dresses,Zara,West,Surat,Flagship,Fall,S,White,2954.6,33.2,1973.67,2025-05-26,34,4.5,False,
FB000208,Dresses,Allen Solly,East,Kolkata,Flagship,Spring,M,Red,2944.85,49.9,1475.37,2025-07-18,471,2.4,True,Damaged
FB000209,Outerwear,Nike,Central,Indore,Flagship,Spring,M,Green,1357.1,21.8,1061.25,2025-02-21,498,2.6,False,
FB000210,Accessories,Allen Solly,South,Chennai,Boutique,Fall,XS,Blue,1814.94,29.9,1272.27,2025-04-06,336,4.6,True,Late Delivery
FB000211,Dresses,FabIndia,East,Kolkata,Flagship,Fall,XL,Blue,2346.75,34.0,1548.85,2025-06-10,25,2.8,True,Late Delivery
FB000212,Tops,Adidas,South,Chennai,Outlet,Spring,L,Blue,557.92,30.3,388.87,2025-06-24,296,2.4,False,
FB000213,Tops,Levis,West,Ahmedabad,Boutique,Fall,L,Brown,1045.52,20.2,834.32,2025-04-20,28,3.7,True,Late Delivery
FB000214,Tops,Nike,West,Nagpur,Outlet,Summer,XS,White,891.86,37.0,561.87,2025-01-11,488,2.1,False,
FB000215,Shoes,Allen Solly,East,Kolkata,Boutique,Fall,XS,Black,1392.72,20.5,1107.21,2025-02-25,283,2.9,False,
FB000216,Tops,Nike,West,Nagpur,Outlet,Fall,M,Grey,2241.23,45.1,1230.44,2025-07-15,130,4.8,False,
FB000217,Shoes,H&M,West,Pune,Outlet,Summer,XL,Brown,2406.61,43.8,1352.51,2025-02-19,486,3.3,False,
FB000218,Tops,Nike,West,Surat,Boutique,Winter,XS,Black,1149.67,23.7,877.2,2025-12-31,420,4.9,True,
FB000219,Tops,Puma,West,Mumbai,Boutique,Winter,XS,Blue,1015.21,28.9,721.81,2025-05-17,292,4.9,False,
FB000220,Outerwear,Levis,South,Chennai,Flagship,Summer,XS,Grey,727.72,41.6,424.99,2025-10-18,136,4.3,False,
FB000221,Bottoms,Nike,East,Kolkata,Boutique,Winter,L,Green,1702.26,4.5,1625.66,2025-04-03,360,4.8,False,
FB000222,Tops,Adidas,West,Surat,Boutique,Winter,XL,Black,1089.52,17.2,902.12,2025-07-29,123,4.4,True,Damaged
FB000223,Accessories,Adidas,East,Kolkata,Boutique,Summer,M,Red,1329.07,14.5,1136.35,2025-02-20,58,3.2,False,
FB000224,Tops,Zara,West,Nagpur,Boutique,Spring,M,Brown,925.19,2.5,902.06,2025-05-10,400,2.4,False,
FB000225,Tops,Puma,South,Bangalore,Boutique,Summer,XS,Black,2999.52,7.3,2780.56,2025-12-18,365,2.9,True,Damaged
FB000226,Outerwear,Zara,South,Bangalore,Flagship,Spring,S,Blue,2495.99,16.5,2084.15,2025-03-02,125,4.0,False,
FB000227,Bottoms,Zara,West,Ahmedabad,Boutique,Winter,XL,White,2868.07,24.1,2176.87,2025-01-16,354,3.7,False,
FB000228,Shoes,Uniqlo,East,Kolkata,Boutique,Fall,L,Brown,1398.74,17.3,1156.76,2025-11-09,356,3.4,True,Damaged
FB000229,Tops,Levis,Central,Indore,Boutique,Spring,XL,Green,931.36,17.7,766.51,2025-05-06,61,3.5,True,Size Issue
FB000230,Shoes,H&M,West,Ahmedabad,Outlet,Spring,L,Pink,2384.7,34.2,1569.13,2025-02-10,240,4.1,True,Late Delivery
FB000231,Bottoms,FabIndia,East,Kolkata,Outlet,Summer,XL,Grey,2308.65,38.6,1417.51,2025-02-18,34,2.3,True,Size Issue
FB000232,Outerwear,Levis,North,Lucknow,Flagship,Fall,L,Green,716.16,30.6,497.02,2025-12-28,104,4.4,False,
FB000233,Tops,FabIndia,East,Kolkata,Boutique,Spring,XL,Red,935.05,4.4,893.91,2025-12-05,137,3.5,False,
FB000234,Shoes,H&M,North,Delhi,Boutique,Summer,L,Grey,1041.44,7.4,964.37,2025-08-08,421,3.6,False,
FB000235,Bottoms,Puma,Central,Indore,Boutique,Fall,XS,Blue,1550.9,29.9,1087.18,2025-01-10,155,2.1,False,
FB000236,Outerwear,Allen Solly,East,Kolkata,Flagship,Summer,XL,Pink,2978.76,40.2,1781.3,2025-12-17,351,4.0,True,
FB000237,Outerwear,Puma,Central,Indore,Flagship,Winter,XL,Black,2457.57,37.0,1548.27,2025-01-18,346,2.2,False,
FB000238,Dresses,Zara,West,Mumbai,Flagship,Spring,XL,Grey,2055.25,39.1,1251.65,2025-06-18,498,2.1,True,Damaged
FB000239,Tops,Nike,East,Kolkata,Boutique,Summer,XS,Red,2906.16,8.9,2647.51,2025-05-29,217,2.1,False,
FB000240,Dresses,Puma,East,Kolkata,Flagship,Summer,M,Black,2473.0,44.2,1379.93,2025-04-13,127,3.1,True,Size Issue
FB000241,Dresses,Adidas,East,Kolkata,Flagship,Spring,L,Brown,2919.58,38.9,1783.86,2025-05-03,344,2.2,True,Damaged
FB000242,Outerwear,Levis,South,Hyderabad,Flagship,Summer,M,Green,2932.41,9.1,2665.56,2025-08-09,165,2.7,False,
FB000243,Tops,Levis,East,Kolkata,Boutique,Summer,S,White,681.94,20.6,541.46,2025-01-30,321,2.1,True,
FB000244,Outerwear,Levis,West,Mumbai,Flagship,Winter,XS,Red,1019.66,14.1,875.89,2025-04-07,161,2.7,False,
FB000245,Outerwear,Adidas,North,Jaipur,Flagship,Spring,XL,Pink,1607.0,17.3,1328.99,2025-03-22,89,2.8,False,
FB000246,Dresses,Allen Solly,South,Bangalore,Flagship,Spring,M,Grey,1594.92,9.2,1448.19,2025-08-21,416,2.4,False,
FB000247,Accessories,Adidas,North,Jaipur,Outlet,Fall,S,Green,2916.05,42.1,1688.39,2025-03-23,380,4.6,False,
FB000248,Bottoms,Zara,East,Kolkata,Outlet,Fall,XS,Grey,2711.46,34.2,1784.14,2025-04-01,303,4.2,True,Late Delivery
FB000249,Dresses,Zara,East,Kolkata,Flagship,Summer,M,Black,2912.17,42.9,1662.85,2025-03-09,462,3.5,False,
FB000250,Tops,Uniqlo,South,Chennai,Boutique,Winter,XL,Black,2495.7,3.0,2420.83,2025-12-18,394,2.8,False,
FB000251,Shoes,Nike,North,Kanpur,Boutique,Summer,S,Black,1176.25,16.6,980.99,2025-02-27,386,2.6,True,Color Mismatch
FB000252,Bottoms,Nike,North,Delhi,Outlet,Spring,XS,Brown,860.41,40.8,509.36,2025-08-02,157,4.1,False,
FB000253,Tops,Zara,South,Bangalore,Boutique,Winter,XL,Grey,2328.76,7.3,2158.76,2025-12-04,105,3.1,True,Size Issue
FB000254,Tops,Adidas,South,Hyderabad,Boutique,Summer,XL,Brown,2150.95,3.7,2071.36,2025-07-22,174,3.2,True,
FB000255,Dresses,Zara,Central,Indore,Flagship,Spring,M,White,653.49,26.2,482.28,2025-05-10,152,3.2,False,
FB000256,Tops,Zara,South,Chennai,Outlet,Spring,S,Grey,1128.0,40.4,672.29,2025-06-17,291,3.7,True,Damaged
FB000257,Tops,H&M,North,Kanpur,Boutique,Winter,L,Pink,2010.13,13.9,1730.72,2025-05-08,437,2.3,False,
FB000258,Outerwear,Allen Solly,West,Nagpur,Flagship,Spring,XL,Green,1882.04,21.9,1469.87,2025-05-17,405,2.9,True,Damaged
FB000259,Outerwear,Adidas,West,Surat,Flagship,Fall,XL,Black,1229.67,19.0,996.03,2025-11-22,117,2.3,True,Damaged
FB000260,Dresses,Nike,Central,Indore,Flagship,Fall,XS,Green,2416.21,10.8,2155.26,2025-07-28,277,2.4,False,
FB000261,Dresses,Puma,East,Kolkata,Flagship,Winter,L,Brown,557.61,24.5,421.0,2025-07-13,89,4.3,False,
FB000262,Dresses,Adidas,Central,Indore,Flagship,Winter,XL,Grey,2682.23,43.1,1526.19,2025-11-09,429,2.3,False,
FB000263,Dresses,Levis,East,Kolkata,Flagship,Summer,L,Blue,630.51,25.8,467.84,2025-04-25,358,4.9,True,Damaged
FB000264,Dresses,Puma,Central,Indore,Flagship,Summer,S,Red,2723.87,32.1,1849.51,2025-01-02,191,3.9,True,Damaged
FB000265,Dresses,Adidas,North,Delhi,Flagship,Winter,L,White,736.46,27.5,533.93,2025-01-14,312,3.7,False,
FB000266,Tops,FabIndia,West,Surat,Boutique,Winter,XS,Brown,905.79,12.8,789.85,2025-09-20,327,3.9,True,
FB000267,Accessories,Uniqlo,North,Delhi,Boutique,Spring,XS,Grey,1171.41,23.6,894.96,2025-10-13,473,2.1,True,Damaged
FB000268,Shoes,Nike,Central,Indore,Boutique,Fall,XL,Pink,1447.25,13.1,1257.66,2025-10-29,91,2.8,True,Damaged
FB000269,Outerwear,Allen Solly,North,Lucknow,Flagship,Summer,M,Pink,730.63,7.8,673.64,2025-05-19,14,4.8,False,
FB000270,Tops,Zara,Central,Indore,Boutique,Summer,M,Brown,1888.37,6.2,1771.29,2025-01-12,382,2.2,True,Late Delivery
FB000271,Tops,Zara,North,Delhi,Boutique,Fall,S,Grey,1068.41,29.2,756.43,2025-09-01,428,4.0,True,Color Mismatch
FB000272,Outerwear,Nike,South,Hyderabad,Flagship,Summer,M,White,2563.2,21.9,2001.86,2025-04-17,301,4.5,False,
FB000273,Tops,Levis,East,Kolkata,Boutique,Winter,L,Grey,2991.28,20.9,2366.1,2025-10-25,83,3.8,True,
FB000274,Shoes,Levis,East,Kolkata,Outlet,Summer,XL,White,1907.25,36.2,1216.83,2025-12-15,466,2.4,True,Damaged
FB000275,Outerwear,Zara,Central,Indore,Flagship,Fall,L,Black,1133.75,10.3,1016.97,2025-12-20,414,2.6,False,
FB000276,Tops,Allen Solly,South,Hyderabad,Outlet,Spring,L,Brown,2047.07,39.6,1236.43,2025-12-26,99,2.7,True,
FB000277,Bottoms,Uniqlo,Central,Indore,Outlet,Winter,M,Brown,2749.64,33.5,1828.51,2025-12-07,95,2.4,False,
FB000278,Tops,Puma,East,Kolkata,Outlet,Spring,S,Green,2967.5,44.7,1641.03,2025-12-04,393,2.5,True,Color Mismatch
FB000279,Bottoms,Zara,East,Kolkata,Outlet,Summer,S,Pink,1033.11,36.0,661.19,2025-06-26,440,4.6,True,Damaged
FB000280,Dresses,Nike,North,Lucknow,Flagship,Spring,M,Green,2235.22,17.7,1839.59,2025-10-19,36,4.7,False,
FB000281,Tops,FabIndia,East,Kolkata,Outlet,Fall,L,Pink,2503.52,47.2,1321.86,2025-12-31,312,2.2,True,Size Issue
FB000282,Outerwear,Allen Solly,East,Kolkata,Flagship,Fall,XS,Red,1093.68,45.1,600.43,2025-08-31,50,4.1,True,Color Mismatch
FB000283,Shoes,Puma,North,Kanpur,Outlet,Winter,L,Blue,2213.1,40.6,1314.58,2025-11-24,123,4.8,True,
FB000284,Shoes,H&M,West,Mumbai,Boutique,Fall,M,Black,1795.11,14.6,1533.02,2025-03-22,42,4.7,True,Size Issue
FB000285,Tops,Levis,East,Kolkata,Outlet,Fall,L,Grey,2682.85,34.5,1757.27,2025-05-13,203,2.4,False,
FB000286,Tops,Zara,South,Chennai,Outlet,Fall,XS,White,1603.8,48.6,824.35,2025-07-28,193,4.2,False,
FB000287,Accessories,Uniqlo,East,Kolkata,Boutique,Winter,XL,Brown,1761.72,13.2,1529.17,2025-12-06,244,5.0,True,
FB000288,Bottoms,Allen Solly,South,Hyderabad,Boutique,Fall,S,Red,841.62,14.9,716.22,2025-10-01,406,3.1,True,Late Delivery
FB000289,Shoes,H&M,Central,Indore,Outlet,Spring,M,Grey,2262.53,46.5,1210.45,2025-02-28,292,4.4,True,Size Issue
FB000290,Shoes,Uniqlo,South,Chennai,Boutique,Winter,M,Blue,2605.99,20.0,2084.79,2025-03-10,177,4.3,False,
FB000291,Shoes,Adidas,Central,Indore,Boutique,Summer,L,Red,1031.73,17.6,850.15,2025-07-07,265,3.6,True,
FB000292,Accessories,Puma,North,Kanpur,Boutique,Fall,S,Grey,715.88,8.3,656.46,2025-09-05,168,2.1,True,Size Issue
FB000293,Dresses,Zara,East,Kolkata,Flagship,Summer,S,White,2507.64,15.5,2118.96,2025-05-02,113,3.5,True,Damaged
FB000294,Tops,Puma,West,Pune,Outlet,Winter,S,Black,1492.86,32.8,1003.2,2025-09-13,68,4.1,False,
FB000295,Bottoms,Allen Solly,Central,Indore,Boutique,Summer,S,Green,867.43,12.7,757.27,2025-11-06,83,2.4,True,
FB000296,Tops,Puma,West,Pune,Outlet,Winter,S,Grey,2850.58,47.1,1507.96,2025-08-25,477,2.2,False,
FB000297,Tops,Zara,North,Delhi,Outlet,Spring,S,Brown,2455.03,48.3,1269.25,2025-04-18,153,2.2,True,Damaged
FB000298,Dresses,FabIndia,North,Lucknow,Flagship,Winter,S,Blue,1752.55,11.9,1544.0,2025-03-23,56,3.8,True,Color Mismatch
FB000299,Bottoms,Allen Solly,Central,Indore,Outlet,Fall,XS,Brown,1485.18,37.6,926.75,2025-11-13,347,2.0,True,Late Delivery
FB000300,Dresses,Adidas,Central,Indore,Flagship,Fall,M,Brown,2155.39,30.9,1489.37,2025-08-17,334,2.8,False,
FB000301,Bottoms,Puma,South,Chennai,Boutique,Summer,L,Grey,1041.05,13.7,898.43,2025-11-28,499,3.6,True,Color Mismatch
FB000302,Shoes,Uniqlo,East,Kolkata,Outlet,Fall,XL,Pink,2736.63,31.4,1877.33,2025-06-21,192,3.5,True,
FB000303,Outerwear,Nike,South,Bangalore,Flagship,Fall,XS,Blue,1731.88,41.5,1013.15,2025-11-13,27,2.7,True,Size Issue
FB000304,Dresses,FabIndia,West,Surat,Flagship,Summer,M,Black,623.19,2.2,609.48,2025-06-17,475,4.1,True,Late Delivery
FB000305,Dresses,Uniqlo,East,Kolkata,Flagship,Winter,XS,Green,918.49,3.0,890.94,2025-05-18,477,4.6,False,
FB000306,Tops,Uniqlo,Central,Indore,Outlet,Summer,XL,Grey,2924.5,33.0,1959.41,2025-09-21,189,2.5,True,Late Delivery
FB000307,Outerwear,Nike,Central,Indore,Flagship,Fall,L,Brown,652.62,43.7,367.43,2025-03-17,39,3.9,True,Damaged
FB000308,Shoes,Zara,Central,Indore,Outlet,Winter,M,Brown,2660.84,38.4,1639.08,2025-04-23,293,4.9,False,
FB000309,Outerwear,Allen Solly,East,Kolkata,Flagship,Winter,XS,Red,1919.31,42.1,1111.28,2025-10-15,316,2.6,False,
FB000310,Tops,H&M,West,Nagpur,Outlet,Fall,XS,Red,624.24,48.4,322.11,2025-08-24,331,4.6,True,
FB000311,Accessories,Adidas,Central,Indore,Outlet,Fall,S,White,2570.2,44.1,1436.74,2025-11-29,463,2.6,False,
FB000312,Dresses,Nike,Central,Indore,Flagship,Winter,XS,Green,2194.35,33.9,1450.47,2025-08-30,94,4.8,False,
FB000313,Bottoms,H&M,South,Chennai,Boutique,Summer,XL,White,2773.7,3.0,2690.49,2026-01-01,101,2.4,True,
FB000314,Bottoms,Uniqlo,East,Kolkata,Outlet,Fall,L,Black,799.49,45.7,434.12,2025-04-29,256,4.4,False,
FB000315,Shoes,FabIndia,East,Kolkata,Boutique,Fall,L,Blue,1651.1,8.6,1509.11,2025-03-12,320,3.8,False,
FB000316,Bottoms,Allen Solly,Central,Indore,Outlet,Fall,M,Red,1435.55,48.8,735.0,2025-01-19,426,4.9,False,
FB000317,Bottoms,Allen Solly,North,Kanpur,Boutique,Summer,XS,Black,694.12,26.6,509.48,2025-07-07,214,2.3,True,Late Delivery
FB000318,Shoes,Adidas,North,Jaipur,Boutique,Summer,XL,Green,713.21,4.0,684.68,2025-02-11,293,3.4,True,
FB000319,Outerwear,Adidas,Central,Indore,Flagship,Spring,XL,Black,1534.35,7.3,1422.34,2025-02-06,371,3.2,False,
FB000320,Shoes,Nike,East,Kolkata,Boutique,Spring,S,Green,1877.0,17.2,1554.16,2025-10-23,248,4.8,True,Damaged
FB000321,Accessories,Zara,Central,Indore,Boutique,Winter,M,Pink,1578.77,4.1,1514.04,2025-11-23,112,4.9,True,Color Mismatch
FB000322,Outerwear,Uniqlo,South,Bangalore,Flagship,Fall,M,Pink,2280.39,11.2,2024.99,2025-11-28,267,3.9,False,
FB000323,Dresses,Puma,East,Kolkata,Flagship,Summer,L,Blue,768.79,16.5,641.94,2025-03-06,123,3.6,True,Late Delivery
FB000324,Shoes,Levis,West,Ahmedabad,Outlet,Fall,M,Brown,2324.17,40.9,1373.58,2025-07-02,234,3.1,False,
FB000325,Outerwear,Zara,North,Kanpur,Flagship,Summer,XS,Red,1016.34,24.5,767.34,2025-05-04,306,2.8,False,
FB000326,Tops,FabIndia,Central,Indore,Outlet,Winter,XL,Brown,1006.03,35.0,653.92,2025-11-24,14,4.4,True,Late Delivery
FB000327,Outerwear,Adidas,East,Kolkata,Flagship,Summer,S,Brown,1991.77,35.0,1294.65,2025-10-17,412,2.2,True,Late Delivery
FB000328,Shoes,H&M,South,Chennai,Boutique,Spring,XL,Blue,2148.24,11.3,1905.49,2025-11-30,208,3.2,False,
FB000329,Dresses,Puma,Central,Indore,Flagship,Spring,XS,White,2857.42,35.5,1843.04,2025-06-18,260,2.1,True,Damaged
FB000330,Tops,Puma,Central,Indore,Outlet,Summer,S,Blue,1874.06,49.1,953.9,2025-12-26,30,2.7,False,
FB000331,Tops,Adidas,East,Kolkata,Boutique,Fall,XL,White,2911.45,11.0,2591.19,2025-01-05,322,3.1,True,Color Mismatch
FB000332,Dresses,Puma,East,Kolkata,Flagship,Winter,XL,Blue,1086.93,2.2,1063.02,2025-10-06,92,4.1,False,
FB000333,Bottoms,FabIndia,West,Pune,Boutique,Spring,M,Red,1285.39,16.8,1069.44,2025-02-21,75,3.4,False,
FB000334,Bottoms,H&M,Central,Indore,Boutique,Winter,S,Black,2183.95,8.0,2009.23,2025-03-26,239,3.1,True,Size Issue
FB000335,Dresses,Zara,South,Chennai,Flagship,Fall,S,Grey,2014.68,2.9,1956.25,2025-11-05,468,2.7,False,
FB000336,Outerwear,Uniqlo,North,Delhi,Flagship,Winter,M,Brown,1272.91,27.4,924.13,2025-02-01,324,4.9,True,Damaged
FB000337,Bottoms,Zara,East,Kolkata,Outlet,Spring,XL,Black,2601.38,44.3,1448.97,2025-02-23,31,3.7,False,
FB000338,Outerwear,Zara,West,Ahmedabad,Flagship,Fall,XL,Black,1747.64,42.7,1001.4,2025-11-24,378,4.5,True,
FB000339,Outerwear,Uniqlo,North,Kanpur,Flagship,Summer,S,Blue,1608.07,3.3,1555.0,2025-09-10,185,3.9,True,Late Delivery
FB000340,Dresses,Adidas,Central,Indore,Flagship,Winter,XL,White,2506.24,21.7,1962.39,2025-07-27,176,2.0,False,
FB000341,Dresses,Allen Solly,Central,Indore,Flagship,Winter,XS,Grey,2317.32,40.9,1369.54,2025-06-17,38,2.4,False,
FB000342,Bottoms,Zara,East,Kolkata,Boutique,Winter,M,Brown,2885.57,18.5,2351.74,2025-08-11,44,2.9,True,
FB000343,Tops,Nike,North,Lucknow,Boutique,Fall,XL,Black,901.15,15.5,761.47,2025-06-17,311,2.7,False,
FB000344,Tops,Adidas,East,Kolkata,Boutique,Fall,L,Blue,2039.66,19.0,1652.12,2025-12-13,300,4.7,True,
FB000345,Tops,Allen Solly,North,Kanpur,Outlet,Spring,L,White,1507.45,37.4,943.66,2025-07-28,360,2.2,True,Damaged
FB000346,Bottoms,Uniqlo,North,Kanpur,Boutique,Summer,XS,Grey,1047.0,14.5,895.18,2025-02-18,171,2.7,True,Size Issue
FB000347,Outerwear,Zara,Central,Indore,Flagship,Summer,XS,White,971.75,49.7,488.79,2025-07-14,22,4.5,False,
FB000348,Accessories,Zara,West,Ahmedabad,Outlet,Winter,L,Pink,1309.52,47.1,692.74,2025-07-29,189,4.7,True,Late Delivery
FB000349,Bottoms,Allen Solly,Central,Indore,Outlet,Spring,XS,White,1831.19,46.0,988.84,2025-11-30,409,3.1,True,Damaged
FB000350,Tops,H&M,Central,Indore,Outlet,Spring,XS,Brown,2394.22,30.6,1661.59,2025-06-04,287,2.3,True,Size Issue
FB000351,Accessories,Puma,East,Kolkata,Outlet,Fall,XS,White,960.51,31.1,661.79,2025-05-21,87,3.5,True,Damaged
FB000352,Dresses,Levis,Central,Indore,Flagship,Spring,S,Black,1019.47,41.8,593.33,2025-01-01,282,3.4,True,Late Delivery
FB000353,Shoes,Allen Solly,West,Pune,Outlet,Summer,XS,Green,965.97,32.6,651.06,2025-07-06,492,2.5,False,
FB000354,Dresses,FabIndia,West,Ahmedabad,Flagship,Winter,XL,White,2199.89,41.0,1297.94,2025-05-01,321,4.0,False,
FB000355,Outerwear,Zara,South,Bangalore,Flagship,Summer,M,Black,664.49,34.4,435.91,2025-10-24,84,4.6,True,
FB000356,Shoes,Puma,Central,Indore,Boutique,Fall,XL,Brown,1212.36,29.3,857.14,2025-01-30,149,3.7,True,Color Mismatch
FB000357,Tops,Nike,North,Kanpur,Outlet,Fall,S,Brown,2284.57,49.4,1155.99,2025-12-07,396,2.2,False,
FB000358,Tops,H&M,Central,Indore,Boutique,Winter,XL,Pink,1879.73,28.6,1342.13,2025-03-08,173,2.1,False,
FB000359,Bottoms,H&M,West,Mumbai,Boutique,Summer,XL,Green,1894.62,5.1,1797.99,2025-10-25,121,3.9,False,
FB000360,Tops,H&M,West,Ahmedabad,Boutique,Fall,L,Red,2147.57,10.9,1913.48,2025-11-30,326,5.0,True,Late Delivery
FB000361,Bottoms,Uniqlo,East,Kolkata,Boutique,Summer,S,Black,1422.54,27.9,1025.65,2025-06-02,388,4.6,False,
FB000362,Bottoms,FabIndia,Central,Indore,Boutique,Winter,XL,Pink,2295.24,15.4,1941.77,2025-10-13,259,3.3,True,Size Issue
FB000363,Outerwear,Adidas,North,Jaipur,Flagship,Summer,XS,Blue,2943.74,36.3,1875.16,2025-08-25,112,4.3,False,
FB000364,Accessories,Adidas,South,Hyderabad,Outlet,Spring,XS,Brown,2531.81,48.9,1293.75,2025-10-22,359,4.4,False,
FB000365,Tops,Nike,South,Hyderabad,Boutique,Winter,XL,Grey,972.94,12.0,856.19,2025-10-05,24,3.6,True,Color Mismatch
FB000366,Dresses,Adidas,East,Kolkata,Flagship,Fall,XS,Brown,1006.43,45.2,551.52,2025-07-30,126,4.9,False,
FB000367,Shoes,Nike,North,Jaipur,Outlet,Summer,S,White,2801.0,37.9,1739.42,2025-12-30,426,4.0,True,Color Mismatch
FB000368,Accessories,Zara,West,Pune,Boutique,Fall,XL,Red,1691.13,7.8,1559.22,2025-10-24,93,4.6,False,
FB000369,Bottoms,Nike,East,Kolkata,Boutique,Winter,S,Black,913.48,3.5,881.51,2025-06-02,82,4.2,False,
FB000370,Tops,H&M,West,Ahmedabad,Outlet,Summer,XS,Red,2353.5,32.9,1579.2,2025-07-24,316,2.5,False,
FB000371,Outerwear,Nike,South,Bangalore,Flagship,Winter,XS,Pink,723.59,47.5,379.88,2025-04-21,323,3.6,False,
FB000372,Bottoms,Allen Solly,South,Bangalore,Outlet,Spring,M,Pink,2806.38,38.9,1714.7,2025-06-04,330,2.8,False,
FB000373,Bottoms,Levis,West,Mumbai,Outlet,Winter,M,Pink,1876.07,42.6,1076.86,2025-04-24,375,2.8,False,
FB000374,Dresses,Zara,North,Delhi,Flagship,Summer,L,Pink,2529.46,16.4,2114.63,2025-01-23,356,2.4,True,Late Delivery
FB000375,Tops,Uniqlo,South,Bangalore,Boutique,Winter,XL,White,1875.16,20.7,1487.0,2025-11-26,500,4.0,True,
FB000376,Outerwear,FabIndia,West,Surat,Flagship,Fall,S,Pink,899.48,46.3,483.02,2025-11-27,83,4.3,True,Damaged
FB000377,Outerwear,Uniqlo,East,Kolkata,Flagship,Fall,S,Pink,2361.22,21.6,1851.2,2025-12-05,393,4.5,True,Size Issue
FB000378,Shoes,Levis,North,Delhi,Boutique,Summer,S,White,2543.02,21.4,1998.81,2025-09-09,499,2.1,False,
FB000379,Outerwear,FabIndia,East,Kolkata,Flagship,Winter,M,Blue,2647.43,38.0,1641.41,2025-06-10,258,4.7,False,
FB000380,Bottoms,Uniqlo,Central,Indore,Outlet,Summer,M,Green,1441.51,31.3,990.32,2025-06-03,90,3.7,True,
FB000381,Outerwear,Nike,East,Kolkata,Flagship,Winter,XL,Brown,1008.26,2.9,979.02,2025-07-15,122,3.1,True,Damaged
FB000382,Shoes,Nike,East,Kolkata,Outlet,Spring,XS,Brown,2328.36,48.4,1201.43,2025-09-02,88,4.2,True,Size Issue
FB000383,Tops,Zara,West,Mumbai,Outlet,Summer,XL,Grey,1259.11,45.0,692.51,2025-05-12,58,3.5,True,Color Mismatch
FB000384,Dresses,Allen Solly,South,Hyderabad,Flagship,Fall,L,Blue,914.24,38.2,565.0,2025-11-29,208,2.0,False,
FB000385,Outerwear,H&M,West,Ahmedabad,Flagship,Winter,M,Brown,957.66,34.9,623.44,2025-09-16,164,3.8,False,
FB000386,Outerwear,Zara,Central,Indore,Flagship,Winter,S,Green,2097.22,47.3,1105.23,2025-01-30,398,5.0,False,
FB000387,Dresses,Zara,Central,Indore,Flagship,Summer,S,Red,627.58,49.2,318.81,2025-01-20,134,3.2,False,
FB000388,Outerwear,Adidas,North,Kanpur,Flagship,Fall,XL,Black,2908.58,24.7,2190.16,2025-10-19,142,2.3,True,Late Delivery
FB000389,Shoes,FabIndia,South,Chennai,Boutique,Fall,L,White,2283.9,6.2,2142.3,2025-12-25,380,3.4,False,
FB000390,Tops,H&M,West,Ahmedabad,Boutique,Winter,M,Blue,2758.75,27.1,2011.13,2025-02-27,68,3.8,True,Size Issue
FB000391,Dresses,Uniqlo,South,Bangalore,Flagship,Fall,XS,Pink,1073.05,9.1,975.4,2025-02-11,208,4.0,False,
FB000392,Dresses,Uniqlo,South,Hyderabad,Flagship,Summer,M,Blue,1512.11,19.4,1218.76,2025-11-28,329,2.5,False,
FB000393,Bottoms,H&M,East,Kolkata,Boutique,Winter,XS,White,1932.49,15.5,1632.95,2025-10-26,454,2.5,True,Late Delivery
FB000394,Accessories,Levis,North,Lucknow,Boutique,Fall,XS,Grey,2484.71,21.6,1948.01,2025-02-19,363,4.0,True,Color Mismatch
FB000395,Tops,Adidas,North,Kanpur,Boutique,Spring,S,Green,2543.8,20.9,2012.15,2025-01-11,467,2.7,True,Size Issue
FB000396,Bottoms,Levis,West,Nagpur,Boutique,Winter,M,Brown,2393.44,8.2,2197.18,2025-12-28,423,3.0,False,
FB000397,Tops,Nike,East,Kolkata,Boutique,Spring,XS,Green,1477.97,18.7,1201.59,2025-07-16,166,3.6,False,
FB000398,Shoes,Zara,South,Bangalore,Outlet,Winter,L,White,2608.51,37.6,1627.71,2025-03-03,413,2.4,True,
FB000399,Dresses,Zara,South,Hyderabad,Flagship,Winter,XS,Red,2399.97,2.1,2349.57,2025-03-29,54,2.4,True,Size Issue
FB000400,Tops,Puma,Central,Indore,Outlet,Winter,M,Red,578.57,30.9,399.79,2025-05-29,404,4.4,True,Color Mismatch
