transaction_id,transaction_date,sku,product_category,store_id,warehouse_id,quantity_sold,unit_price,total_sales,reorder_threshold,expected_delivery_date,actual_delivery_date,delivery_status,supplier_name
TXN000201,2025-02-23,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-02-25,2025-02-25,on_time,Supplier 4
TXN000202,2025-02-24,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-02-28,2025-02-28,on_time,Supplier 4
TXN000203,2025-02-26,SKU0000,haircare,ST004,WH001,4,458.77,1835.08,12,2025-03-04,2025-03-04,on_time,Supplier 4
TXN000204,2025-02-27,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-03-01,2025-03-01,on_time,Supplier 4
TXN000205,2025-02-28,SKU0000,haircare,ST004,WH001,4,458.77,1835.08,12,2025-03-04,2025-03-04,on_time,Supplier 4
TXN000206,2025-03-01,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-03-04,2025-03-04,on_time,Supplier 4
TXN000207,2025-03-04,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-03-09,2025-03-09,on_time,Supplier 4
TXN000208,2025-03-05,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-03-10,2025-03-10,on_time,Supplier 4
TXN000209,2025-03-06,SKU0000,haircare,ST004,WH001,11,458.77,5046.47,12,2025-03-08,2025-03-08,on_time,Supplier 4
TXN000210,2025-03-08,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-03-14,2025-03-14,on_time,Supplier 4
TXN000211,2025-03-11,SKU0000,haircare,ST004,WH001,18,458.77,8257.86,12,2025-03-13,2025-03-13,on_time,Supplier 4
TXN000212,2025-03-12,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-03-16,2025-03-16,on_time,Supplier 4
TXN000213,2025-03-13,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-03-19,2025-03-19,on_time,Supplier 4
TXN000214,2025-03-14,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-03-20,2025-03-21,delayed,Supplier 4
TXN000215,2025-03-15,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-03-18,2025-03-18,on_time,Supplier 4
TXN000216,2025-03-16,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-03-22,2025-03-22,on_time,Supplier 4
TXN000217,2025-03-17,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-03-23,2025-03-23,on_time,Supplier 4
TXN000218,2025-03-18,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-03-20,2025-03-21,delayed,Supplier 4
TXN000219,2025-03-19,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-03-22,2025-03-22,on_time,Supplier 4
TXN000220,2025-03-20,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-03-24,2025-03-24,on_time,Supplier 4
TXN000221,2025-03-21,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-03-27,2025-03-27,on_time,Supplier 4
TXN000222,2025-03-22,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-03-27,2025-03-27,on_time,Supplier 4
TXN000223,2025-03-23,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-03-26,2025-03-26,on_time,Supplier 4
TXN000224,2025-03-24,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-03-27,2025-03-27,on_time,Supplier 4
TXN000225,2025-03-25,SKU0000,haircare,ST004,WH001,4,458.77,1835.08,12,2025-03-30,2025-03-31,delayed,Supplier 4
TXN000226,2025-03-26,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-03-29,2025-03-29,on_time,Supplier 4
TXN000227,2025-03-27,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-04-01,2025-04-01,on_time,Supplier 4
TXN000228,2025-03-28,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-03-30,2025-03-30,on_time,Supplier 4
TXN000229,2025-03-29,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-04-02,2025-04-03,delayed,Supplier 4
TXN000230,2025-03-30,SKU0000,haircare,ST004,WH001,13,458.77,5964.01,12,2025-04-01,2025-04-01,on_time,Supplier 4
TXN000231,2025-03-31,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-04-03,2025-04-03,on_time,Supplier 4
TXN000232,2025-04-01,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-04-07,2025-04-07,on_time,Supplier 4
TXN000233,2025-04-02,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-04-06,2025-04-06,on_time,Supplier 4
TXN000234,2025-04-03,SKU0000,haircare,ST004,WH001,18,458.77,8257.86,12,2025-04-09,2025-04-09,on_time,Supplier 4
TXN000235,2025-04-04,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-04-09,2025-04-09,on_time,Supplier 4
TXN000236,2025-04-05,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-04-07,2025-04-07,on_time,Supplier 4
TXN000237,2025-04-06,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-04-08,2025-04-08,on_time,Supplier 4
TXN000238,2025-04-07,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-04-10,2025-04-10,on_time,Supplier 4
TXN000239,2025-04-08,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-04-10,2025-04-13,delayed,Supplier 4
TXN000240,2025-04-10,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-04-12,2025-04-12,on_time,Supplier 4
TXN000241,2025-04-11,SKU0000,haircare,ST004,WH001,4,458.77,1835.08,12,2025-04-17,2025-04-18,delayed,Supplier 4
TXN000242,2025-04-13,SKU0000,haircare,ST004,WH001,13,458.77,5964.01,12,2025-04-17,2025-04-17,on_time,Supplier 4
TXN000243,2025-04-14,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-04-16,2025-04-16,on_time,Supplier 4
TXN000244,2025-04-15,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-04-20,2025-04-20,on_time,Supplier 4
TXN000245,2025-04-16,SKU0000,haircare,ST004,WH001,11,458.77,5046.47,12,2025-04-22,2025-04-23,delayed,Supplier 4
TXN000246,2025-04-18,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-04-21,2025-04-21,on_time,Supplier 4
TXN000247,2025-04-19,SKU0000,haircare,ST004,WH001,12,458.77,5505.24,12,2025-04-21,2025-04-21,on_time,Supplier 4
TXN000248,2025-04-21,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-04-24,2025-04-24,on_time,Supplier 4
TXN000249,2025-04-22,SKU0000,haircare,ST004,WH001,11,458.77,5046.47,12,2025-04-27,2025-04-27,on_time,Supplier 4
TXN000250,2025-04-23,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-04-25,2025-04-25,on_time,Supplier 4
TXN000251,2025-04-24,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-04-26,2025-04-26,on_time,Supplier 4
TXN000252,2025-04-25,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-04-30,2025-04-30,on_time,Supplier 4
TXN000253,2025-04-26,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-04-30,2025-04-30,on_time,Supplier 4
TXN000254,2025-04-27,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-05-03,2025-05-03,on_time,Supplier 4
TXN000255,2025-04-28,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-05-04,2025-05-04,on_time,Supplier 4
TXN000256,2025-04-29,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-05-02,2025-05-02,on_time,Supplier 4
TXN000257,2025-04-30,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-05-03,2025-05-03,on_time,Supplier 4
TXN000258,2025-05-01,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-05-05,2025-05-05,on_time,Supplier 4
TXN000259,2025-05-02,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-05-04,2025-05-06,delayed,Supplier 4
TXN000260,2025-05-03,SKU0000,haircare,ST004,WH001,12,458.77,5505.24,12,2025-05-06,2025-05-06,on_time,Supplier 4
TXN000261,2025-05-04,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-05-06,2025-05-06,on_time,Supplier 4
TXN000262,2025-05-06,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-05-11,2025-05-11,on_time,Supplier 4
TXN000263,2025-05-07,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-05-13,2025-05-13,on_time,Supplier 4
TXN000264,2025-05-08,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-05-11,2025-05-11,on_time,Supplier 4
TXN000265,2025-05-09,SKU0000,haircare,ST004,WH001,11,458.77,5046.47,12,2025-05-14,2025-05-14,on_time,Supplier 4
TXN000266,2025-05-10,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-05-12,2025-05-12,on_time,Supplier 4
TXN000267,2025-05-11,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-05-16,2025-05-16,on_time,Supplier 4
TXN000268,2025-05-12,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-05-17,2025-05-17,on_time,Supplier 4
TXN000269,2025-05-14,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-05-20,2025-05-23,delayed,Supplier 4
TXN000270,2025-05-17,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-05-21,2025-05-22,delayed,Supplier 4
TXN000271,2025-05-18,SKU0000,haircare,ST004,WH001,11,458.77,5046.47,12,2025-05-21,2025-05-21,on_time,Supplier 4
TXN000272,2025-05-19,SKU0000,haircare,ST004,WH001,1,458.77,458.77,12,2025-05-25,2025-05-27,delayed,Supplier 4
TXN000273,2025-05-20,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-05-26,2025-05-26,on_time,Supplier 4
TXN000274,2025-05-21,SKU0000,haircare,ST004,WH001,11,458.77,5046.47,12,2025-05-24,2025-05-24,on_time,Supplier 4
TXN000275,2025-05-23,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-05-27,2025-05-27,on_time,Supplier 4
TXN000276,2025-05-24,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-05-28,2025-05-28,on_time,Supplier 4
TXN000277,2025-05-25,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-05-28,2025-05-28,on_time,Supplier 4
TXN000278,2025-05-27,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-06-02,2025-06-02,on_time,Supplier 4
TXN000279,2025-05-28,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-02,2025-06-02,on_time,Supplier 4
TXN000280,2025-05-29,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-05-31,2025-05-31,on_time,Supplier 4
TXN000281,2025-05-30,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-06-05,2025-06-05,on_time,Supplier 4
TXN000282,2025-05-31,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-06,2025-06-06,on_time,Supplier 4
TXN000283,2025-06-01,SKU0000,haircare,ST004,WH001,3,458.77,1376.31,12,2025-06-04,2025-06-04,on_time,Supplier 4
TXN000284,2025-06-02,SKU0000,haircare,ST004,WH001,9,458.77,4128.93,12,2025-06-05,2025-06-05,on_time,Supplier 4
TXN000285,2025-06-03,SKU0000,haircare,ST004,WH001,1,458.77,458.77,12,2025-06-09,2025-06-09,on_time,Supplier 4
TXN000286,2025-06-06,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-06-11,2025-06-11,on_time,Supplier 4
TXN000287,2025-06-07,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-06-11,2025-06-11,on_time,Supplier 4
TXN000288,2025-06-08,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-06-12,2025-06-13,delayed,Supplier 4
TXN000289,2025-06-09,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-06-14,2025-06-14,on_time,Supplier 4
TXN000290,2025-06-10,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-13,2025-06-13,on_time,Supplier 4
TXN000291,2025-06-11,SKU0000,haircare,ST004,WH001,3,458.77,1376.31,12,2025-06-16,2025-06-16,on_time,Supplier 4
TXN000292,2025-06-12,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-14,2025-06-14,on_time,Supplier 4
TXN000293,2025-06-13,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-06-15,2025-06-15,on_time,Supplier 4
TXN000294,2025-06-14,SKU0000,haircare,ST004,WH001,7,458.77,3211.39,12,2025-06-20,2025-06-20,on_time,Supplier 4
TXN000295,2025-06-15,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-18,2025-06-18,on_time,Supplier 4
TXN000296,2025-06-16,SKU0000,haircare,ST004,WH001,4,458.77,1835.08,12,2025-06-18,2025-06-18,on_time,Supplier 4
TXN000297,2025-06-17,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-06-20,2025-06-20,on_time,Supplier 4
TXN000298,2025-06-18,SKU0000,haircare,ST004,WH001,8,458.77,3670.16,12,2025-06-21,2025-06-21,on_time,Supplier 4
TXN000299,2025-06-19,SKU0000,haircare,ST004,WH001,10,458.77,4587.7,12,2025-06-25,2025-06-25,on_time,Supplier 4
TXN000300,2025-06-20,SKU0000,haircare,ST004,WH001,2,458.77,917.54,12,2025-06-23,2025-06-23,on_time,Supplier 4
TXN000301,2025-06-21,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-27,2025-06-27,on_time,Supplier 4
TXN000302,2025-06-22,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-24,2025-06-24,on_time,Supplier 4
TXN000303,2025-06-23,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-06-26,2025-06-26,on_time,Supplier 4
TXN000304,2025-06-24,SKU0000,haircare,ST004,WH001,4,458.77,1835.08,12,2025-06-30,2025-06-30,on_time,Supplier 4
TXN000305,2025-06-25,SKU0000,haircare,ST004,WH001,4,458.77,1835.08,12,2025-06-30,2025-06-30,on_time,Supplier 4
TXN000306,2025-06-26,SKU0000,haircare,ST004,WH001,3,458.77,1376.31,12,2025-07-01,2025-07-01,on_time,Supplier 4
TXN000307,2025-06-27,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-07-03,2025-07-03,on_time,Supplier 4
TXN000308,2025-06-28,SKU0000,haircare,ST004,WH001,12,458.77,5505.24,12,2025-07-03,2025-07-03,on_time,Supplier 4
TXN000309,2025-06-29,SKU0000,haircare,ST004,WH001,6,458.77,2752.62,12,2025-07-04,2025-07-05,delayed,Supplier 4
TXN000310,2025-06-30,SKU0000,haircare,ST004,WH001,5,458.77,2293.85,12,2025-07-02,2025-07-02,on_time,Supplier 4
TXN000311,2025-01-01,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-01-06,2025-01-06,on_time,Supplier 1
TXN000312,2025-01-03,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-01-05,2025-01-05,on_time,Supplier 1
TXN000313,2025-01-04,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-01-06,2025-01-06,on_time,Supplier 1
TXN000314,2025-01-05,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-11,2025-01-12,delayed,Supplier 1
TXN000315,2025-01-06,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-01-08,2025-01-08,on_time,Supplier 1
TXN000316,2025-01-07,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-01-10,2025-01-10,on_time,Supplier 1
TXN000317,2025-01-08,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-14,2025-01-14,on_time,Supplier 1
TXN000318,2025-01-09,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-01-12,2025-01-12,on_time,Supplier 1
TXN000319,2025-01-10,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-01-15,2025-01-15,on_time,Supplier 1
TXN000320,2025-01-11,SKU0000,haircare,ST007,WH001,9,458.77,4128.93,8,2025-01-15,2025-01-15,on_time,Supplier 1
TXN000321,2025-01-12,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-14,2025-01-14,on_time,Supplier 1
TXN000322,2025-01-13,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-19,2025-01-19,on_time,Supplier 1
TXN000323,2025-01-14,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-01-20,2025-01-21,delayed,Supplier 1
TXN000324,2025-01-15,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-20,2025-01-20,on_time,Supplier 1
TXN000325,2025-01-16,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-01-21,2025-01-21,on_time,Supplier 1
TXN000326,2025-01-19,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-01-23,2025-01-23,on_time,Supplier 1
TXN000327,2025-01-20,SKU0000,haircare,ST007,WH001,7,458.77,3211.39,8,2025-01-22,2025-01-22,on_time,Supplier 1
TXN000328,2025-01-21,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-01-26,2025-01-26,on_time,Supplier 1
TXN000329,2025-01-23,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-25,2025-01-25,on_time,Supplier 1
TXN000330,2025-01-24,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-29,2025-01-29,on_time,Supplier 1
TXN000331,2025-01-25,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-01-31,2025-01-31,on_time,Supplier 1
TXN000332,2025-01-26,SKU0000,haircare,ST007,WH001,7,458.77,3211.39,8,2025-02-01,2025-02-01,on_time,Supplier 1
TXN000333,2025-01-27,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-02-02,2025-02-02,on_time,Supplier 1
TXN000334,2025-01-29,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-02-04,2025-02-04,on_time,Supplier 1
TXN000335,2025-01-30,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-02-03,2025-02-03,on_time,Supplier 1
TXN000336,2025-01-31,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-02-03,2025-02-05,delayed,Supplier 1
TXN000337,2025-02-01,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-02-06,2025-02-06,on_time,Supplier 1
TXN000338,2025-02-02,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-02-04,2025-02-04,on_time,Supplier 1
TXN000339,2025-02-03,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-02-09,2025-02-09,on_time,Supplier 1
TXN000340,2025-02-04,SKU0000,haircare,ST007,WH001,7,458.77,3211.39,8,2025-02-10,2025-02-10,on_time,Supplier 1
TXN000341,2025-02-05,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-02-07,2025-02-08,delayed,Supplier 1
TXN000342,2025-02-06,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-02-08,2025-02-08,on_time,Supplier 1
TXN000343,2025-02-09,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-02-11,2025-02-11,on_time,Supplier 1
TXN000344,2025-02-10,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-02-15,2025-02-15,on_time,Supplier 1
TXN000345,2025-02-11,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-02-17,2025-02-17,on_time,Supplier 1
TXN000346,2025-02-12,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-02-15,2025-02-16,delayed,Supplier 1
TXN000347,2025-02-13,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-02-16,2025-02-18,delayed,Supplier 1
TXN000348,2025-02-14,SKU0000,haircare,ST007,WH001,7,458.77,3211.39,8,2025-02-16,2025-02-16,on_time,Supplier 1
TXN000349,2025-02-16,SKU0000,haircare,ST007,WH001,8,458.77,3670.16,8,2025-02-21,2025-02-21,on_time,Supplier 1
TXN000350,2025-02-19,SKU0000,haircare,ST007,WH001,7,458.77,3211.39,8,2025-02-23,2025-02-23,on_time,Supplier 1
TXN000351,2025-02-20,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-02-25,2025-02-25,on_time,Supplier 1
TXN000352,2025-02-21,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-02-25,2025-02-25,on_time,Supplier 1
TXN000353,2025-02-22,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-02-28,2025-02-28,on_time,Supplier 1
TXN000354,2025-02-23,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-02-28,2025-03-02,delayed,Supplier 1
TXN000355,2025-02-24,SKU0000,haircare,ST007,WH001,7,458.77,3211.39,8,2025-02-27,2025-03-02,delayed,Supplier 1
TXN000356,2025-02-26,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-03-03,2025-03-03,on_time,Supplier 1
TXN000357,2025-02-27,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-03-03,2025-03-03,on_time,Supplier 1
TXN000358,2025-03-01,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-03-07,2025-03-07,on_time,Supplier 1
TXN000359,2025-03-02,SKU0000,haircare,ST007,WH001,10,458.77,4587.7,8,2025-03-05,2025-03-05,on_time,Supplier 1
TXN000360,2025-03-03,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-03-07,2025-03-07,on_time,Supplier 1
TXN000361,2025-03-04,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-03-07,2025-03-07,on_time,Supplier 1
TXN000362,2025-03-05,SKU0000,haircare,ST007,WH001,10,458.77,4587.7,8,2025-03-11,2025-03-11,on_time,Supplier 1
TXN000363,2025-03-06,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-03-12,2025-03-15,delayed,Supplier 1
TXN000364,2025-03-07,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-03-11,2025-03-13,delayed,Supplier 1
TXN000365,2025-03-08,SKU0000,haircare,ST007,WH001,8,458.77,3670.16,8,2025-03-13,2025-03-13,on_time,Supplier 1
TXN000366,2025-03-09,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-03-13,2025-03-15,delayed,Supplier 1
TXN000367,2025-03-10,SKU0000,haircare,ST007,WH001,8,458.77,3670.16,8,2025-03-13,2025-03-13,on_time,Supplier 1
TXN000368,2025-03-12,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-03-16,2025-03-17,delayed,Supplier 1
TXN000369,2025-03-13,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-03-17,2025-03-17,on_time,Supplier 1
TXN000370,2025-03-15,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-03-18,2025-03-18,on_time,Supplier 1
TXN000371,2025-03-17,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-03-19,2025-03-19,on_time,Supplier 1
TXN000372,2025-03-18,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-03-22,2025-03-22,on_time,Supplier 1
TXN000373,2025-03-19,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-03-22,2025-03-22,on_time,Supplier 1
TXN000374,2025-03-22,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-03-24,2025-03-24,on_time,Supplier 1
TXN000375,2025-03-23,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-03-29,2025-03-29,on_time,Supplier 1
TXN000376,2025-03-24,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-03-27,2025-03-27,on_time,Supplier 1
TXN000377,2025-03-25,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-03-30,2025-03-30,on_time,Supplier 1
TXN000378,2025-03-26,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-03-31,2025-03-31,on_time,Supplier 1
TXN000379,2025-03-27,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-03-30,2025-03-30,on_time,Supplier 1
TXN000380,2025-03-28,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-04-03,2025-04-03,on_time,Supplier 1
TXN000381,2025-03-29,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-04-02,2025-04-04,delayed,Supplier 1
TXN000382,2025-03-30,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-04-02,2025-04-02,on_time,Supplier 1
TXN000383,2025-03-31,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-04-03,2025-04-03,on_time,Supplier 1
TXN000384,2025-04-01,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-04-04,2025-04-04,on_time,Supplier 1
TXN000385,2025-04-03,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-04-09,2025-04-09,on_time,Supplier 1
TXN000386,2025-04-04,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-04-07,2025-04-07,on_time,Supplier 1
TXN000387,2025-04-05,SKU0000,haircare,ST007,WH001,7,458.77,3211.39,8,2025-04-11,2025-04-11,on_time,Supplier 1
TXN000388,2025-04-06,SKU0000,haircare,ST007,WH001,10,458.77,4587.7,8,2025-04-08,2025-04-08,on_time,Supplier 1
TXN000389,2025-04-08,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-04-11,2025-04-11,on_time,Supplier 1
TXN000390,2025-04-09,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-04-14,2025-04-16,delayed,Supplier 1
TXN000391,2025-04-10,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-04-15,2025-04-15,on_time,Supplier 1
TXN000392,2025-04-11,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-04-17,2025-04-17,on_time,Supplier 1
TXN000393,2025-04-12,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-04-17,2025-04-17,on_time,Supplier 1
TXN000394,2025-04-15,SKU0000,haircare,ST007,WH001,6,458.77,2752.62,8,2025-04-17,2025-04-17,on_time,Supplier 1
TXN000395,2025-04-16,SKU0000,haircare,ST007,WH001,1,458.77,458.77,8,2025-04-20,2025-04-20,on_time,Supplier 1
TXN000396,2025-04-17,SKU0000,haircare,ST007,WH001,2,458.77,917.54,8,2025-04-20,2025-04-21,delayed,Supplier 1
TXN000397,2025-04-18,SKU0000,haircare,ST007,WH001,3,458.77,1376.31,8,2025-04-21,2025-04-21,on_time,Supplier 1
TXN000398,2025-04-19,SKU0000,haircare,ST007,WH001,8,458.77,3670.16,8,2025-04-23,2025-04-23,on_time,Supplier 1
TXN000399,2025-04-20,SKU0000,haircare,ST007,WH001,11,458.77,5046.47,8,2025-04-26,2025-04-26,on_time,Supplier 1
TXN000400,2025-04-21,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-04-25,2025-04-25,on_time,Supplier 1
TXN000401,2025-04-22,SKU0000,haircare,ST007,WH001,4,458.77,1835.08,8,2025-04-28,2025-04-28,on_time,Supplier 1
TXN000402,2025-04-23,SKU0000,haircare,ST007,WH001,5,458.77,2293.85,8,2025-04-26,2025-04-26,on_time,Supplier 1
